right;catch_key;catch_stim;modality_task;catch;shape;catch_score;pitch;any_auditory;rt;inducer;score;any_visual;hue;catch_rt;fixation_duration;key;phase;modality_inducer;lightness;task;timbre;flip;complexity;superblock;left;CMC_code;refresh_rate;experimenter;input;language;section;gender;age;demo_and_practice;id;simulation
smooth:complex;;;visual;0;pointy;;;False;21.952;complexity;;True;neutral;;75;2;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
smooth:light;;;visual;0;pointy;;;False;15.453;lightness;;True;neutral;;75;6;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
red:light;;;visual;0;neutral;;;False;12.491;lightness;;True;blue;;75;5;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
smooth:low;;;visual;0;smooth;;high;True;5.393;pitch;;True;neutral;;50;2;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;smooth:high;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
red:square;;;visual;0;neutral;;neutral;True;6.624;timbre;;True;red;;50;2;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;red:sine;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
simple:low;;;visual;0;neutral;;high;True;21.859;pitch;;True;neutral;;50;3;rate;auditory;neutral;complexity;neutral;0;simple;;simple:high;simple:high;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
dark:square;;;visual;0;neutral;;neutral;True;7.52;timbre;;True;neutral;;50;6;rate;auditory;dark;lightness;square;0;neutral;;dark:sine;dark:square;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
simple:square;;;visual;0;neutral;;neutral;True;7.494;timbre;;True;neutral;;50;3;rate;auditory;neutral;complexity;square;0;complex;;simple:sine;complex:square;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
sine:low;;;auditory;0;neutral;;low;True;3.033;pitch;;1;neutral;;50;3;rate;auditory;neutral;timbre;sine;0;neutral;;sine:high;sine:low;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
smooth:blue;;;visual;0;pointy;;;False;14.285;hue;;True;red;;50;2;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
dark:low;;;visual;0;neutral;;low;True;35.985;pitch;;True;neutral;;75;5;rate;auditory;dark;lightness;neutral;0;neutral;;dark:high;dark:low;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
smooth:square;;;visual;0;smooth;;neutral;True;11.351;timbre;;True;neutral;;75;5;rate;auditory;neutral;shape;square;0;neutral;;smooth:sine;smooth:square;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
simple:light;;;visual;0;neutral;;;False;64.044;lightness;;True;neutral;;50;5;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
red:low;;;visual;0;neutral;;low;True;11.3;pitch;;True;blue;;50;3;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:low;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
simple:blue;;;visual;0;neutral;;;False;10.011;hue;;True;red;;75;3;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
smooth:complex;;;visual;0;pointy;;;False;32.067;complexity;;True;neutral;;50;5;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
smooth:light;;;visual;0;pointy;;;False;22.641;lightness;;True;neutral;;50;3;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
red:light;;;visual;0;neutral;;;False;9.678;lightness;;True;blue;;50;5;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
smooth:low;;;visual;0;smooth;;high;True;11.459;pitch;;True;neutral;;75;3;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;smooth:high;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
red:square;;;visual;0;neutral;;neutral;True;5.026;timbre;;True;red;;50;6;rate;auditory;neutral;hue;square;0;neutral;;red:sine;red:square;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
simple:low;;;visual;0;neutral;;low;True;10.146;pitch;;True;neutral;;75;2;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:low;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
dark:square;;;visual;0;neutral;;neutral;True;18.042;timbre;;True;neutral;;50;3;rate;auditory;dark;lightness;sine;0;neutral;;dark:sine;dark:sine;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
simple:square;;;visual;0;neutral;;neutral;True;13.217;timbre;;True;neutral;;75;5;rate;auditory;neutral;complexity;sine;0;complex;;simple:sine;complex:sine;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
sine:low;;;auditory;0;neutral;;high;True;22.107;pitch;;1;neutral;;75;5;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
smooth:blue;;;visual;0;pointy;;;False;13.545;hue;;True;red;;75;3;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
dark:low;;;visual;0;neutral;;high;True;31.189;pitch;;True;neutral;;75;5;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
smooth:square;;;visual;0;pointy;;neutral;True;13.004;timbre;;True;neutral;;75;6;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;pointy:sine;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
simple:light;;;visual;0;neutral;;;False;18.667;lightness;;True;neutral;;75;3;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
red:low;;;visual;0;neutral;;high;True;4.128;pitch;;True;red;;50;2;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;red:high;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
