right;catch_key;catch_stim;modality_task;catch;shape;catch_score;pitch;any_auditory;rt;inducer;score;any_visual;hue;catch_rt;fixation_duration;key;phase;modality_inducer;lightness;task;timbre;flip;complexity;superblock;left;CMC_code;refresh_rate;experimenter;input;language;section;gender;age;demo_and_practice;id;simulation
smooth:complex;;;visual;0;pointy;;;False;15.86;complexity;;True;neutral;;50;2;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;550;no
smooth:low;;;visual;0;pointy;;high;True;1.321;pitch;;True;neutral;;75;6;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;550;no
smooth:square;;;visual;0;smooth;;neutral;True;3.444;timbre;;True;neutral;;75;2;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;smooth:sine;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;550;no
red:light;;;visual;0;neutral;;;False;19.494;lightness;;True;blue;;75;4;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;550;no
simple:light;;;visual;0;neutral;;;False;8.714;lightness;;True;neutral;;75;4;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;550;no
simple:square;;;visual;0;neutral;;neutral;True;2.914;timbre;;True;neutral;;50;3;rate;auditory;neutral;complexity;sine;0;simple;;simple:sine;simple:sine;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;550;no
dark:square;;;visual;0;neutral;;neutral;True;4.715;timbre;;True;neutral;;75;2;rate;auditory;dark;lightness;square;0;neutral;;dark:sine;dark:square;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;550;no
simple:low;;;visual;0;neutral;;high;True;1.346;pitch;;True;neutral;;75;6;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;550;no
simple:blue;;;visual;0;neutral;;;False;15.757;hue;;True;red;;75;4;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;550;no
red:low;;;visual;0;neutral;;high;True;2.34;pitch;;True;blue;;50;3;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:high;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;550;no
red:square;;;visual;0;neutral;;neutral;True;1.406;timbre;;True;blue;;75;5;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;blue:sine;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;550;no
sine:low;;;auditory;0;neutral;;high;True;11.099;pitch;;1;neutral;;75;5;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;550;no
dark:low;;;visual;0;neutral;;high;True;1.269;pitch;;True;neutral;;75;6;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;550;no
smooth:light;;;visual;0;pointy;;;False;6.675;lightness;;True;neutral;;75;2;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;550;no
smooth:blue;;;visual;0;pointy;;;False;9.172;hue;;True;red;;75;3;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;550;no
smooth:complex;;;visual;0;pointy;;;False;9.604;complexity;;True;neutral;;50;2;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;550;no
smooth:low;;;visual;0;pointy;;high;True;1.909;pitch;;True;neutral;;75;5;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;550;no
smooth:square;;;visual;0;smooth;;neutral;True;2.724;timbre;;True;neutral;;50;3;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;smooth:sine;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;550;no
red:light;;;visual;0;neutral;;;False;10.515;lightness;;True;blue;;75;4;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;550;no
simple:light;;;visual;0;neutral;;;False;9.306;lightness;;True;neutral;;75;3;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;550;no
simple:square;;;visual;0;neutral;;neutral;True;2.808;timbre;;True;neutral;;50;3;rate;auditory;neutral;complexity;sine;0;complex;;simple:sine;complex:sine;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;550;no
dark:square;;;visual;0;neutral;;neutral;True;2.834;timbre;;True;neutral;;50;2;rate;auditory;dark;lightness;square;0;neutral;;dark:sine;dark:square;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;550;no
simple:low;;;visual;0;neutral;;high;True;1.441;pitch;;True;neutral;;75;6;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;550;no
simple:blue;;;visual;0;neutral;;;False;3.22;hue;;True;red;;75;4;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;550;no
red:low;;;visual;0;neutral;;low;True;3.106;pitch;;True;blue;;75;3;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:low;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;550;no
red:square;;;visual;0;neutral;;neutral;True;1.258;timbre;;True;red;;75;5;rate;auditory;neutral;hue;square;0;neutral;;red:sine;red:square;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;550;no
sine:low;;;auditory;0;neutral;;low;True;4.096;pitch;;1;neutral;;50;6;rate;auditory;neutral;timbre;sine;0;neutral;;sine:high;sine:low;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;550;no
dark:low;;;visual;0;neutral;;low;True;9.843;pitch;;True;neutral;;50;6;rate;auditory;dark;lightness;neutral;0;neutral;;dark:high;dark:low;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;550;no
smooth:light;;;visual;0;pointy;;;False;6.725;lightness;;True;neutral;;75;1;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;550;no
smooth:blue;;;visual;0;pointy;;;False;6.524;hue;;True;red;;75;2;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;550;no
smooth:complex;;;visual;0;pointy;;;False;6.15;complexity;;True;neutral;;50;2;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;550;no
smooth:low;;;visual;0;pointy;;high;True;2.425;pitch;;True;neutral;;75;5;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;550;no
