right;catch_key;catch_stim;modality_task;catch;shape;catch_score;pitch;any_auditory;rt;inducer;score;any_visual;hue;catch_rt;fixation_duration;key;phase;modality_inducer;lightness;task;timbre;flip;complexity;superblock;left;CMC_code;refresh_rate;experimenter;input;language;section;gender;age;demo_and_practice;id;simulation
simple:low;;;visual;0;neutral;;high;True;3.812;pitch;;True;neutral;;75;6;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Hazel;keyboard;dk;rate_CMC;female;22;yes;505;no
sine:low;;;auditory;0;neutral;;high;True;4.04;pitch;;1;neutral;;50;2;rate;auditory;neutral;timbre;sine;0;neutral;;sine:high;sine:high;100;Hazel;keyboard;dk;rate_CMC;female;22;yes;505;no
dark:square;;;visual;0;neutral;;neutral;True;3.643;timbre;;True;neutral;;50;2;rate;auditory;light;lightness;square;0;neutral;;dark:sine;light:square;100;Hazel;keyboard;dk;rate_CMC;female;22;yes;505;no
red:light;;;visual;0;neutral;;;False;8.176;lightness;;True;blue;;50;2;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;female;22;yes;505;no
simple:square;;;visual;0;neutral;;neutral;True;6.268;timbre;;True;neutral;;50;3;rate;auditory;neutral;complexity;square;0;complex;;simple:sine;complex:square;100;Hazel;keyboard;dk;rate_CMC;female;22;yes;505;no
smooth:blue;;;visual;0;pointy;;;False;9.292;hue;;True;red;;75;3;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;female;22;yes;505;no
smooth:complex;;;visual;0;pointy;;;False;12.082;complexity;;True;neutral;;75;5;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;female;22;yes;505;no
smooth:light;;;visual;0;pointy;;;False;6.4;lightness;;True;neutral;;50;4;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;female;22;yes;505;no
smooth:square;;;visual;0;smooth;;neutral;True;3.653;timbre;;True;neutral;;75;1;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;smooth:sine;100;Hazel;keyboard;dk;rate_CMC;female;22;yes;505;no
smooth:low;;;visual;0;pointy;;high;True;7.538;pitch;;True;neutral;;50;4;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Hazel;keyboard;dk;rate_CMC;female;22;yes;505;no
simple:blue;;;visual;0;neutral;;;False;6.076;hue;;True;red;;75;4;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;female;22;yes;505;no
red:low;;;visual;0;neutral;;high;True;3.977;pitch;;True;blue;;75;5;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:high;100;Hazel;keyboard;dk;rate_CMC;female;22;yes;505;no
red:square;;;visual;0;neutral;;neutral;True;2.151;timbre;;True;blue;;75;4;rate;auditory;neutral;hue;square;0;neutral;;red:sine;blue:square;100;Hazel;keyboard;dk;rate_CMC;female;22;yes;505;no
simple:light;;;visual;0;neutral;;;False;6.299;lightness;;True;neutral;;75;4;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;female;22;yes;505;no
dark:low;;;visual;0;neutral;;high;True;1.729;pitch;;True;neutral;;75;7;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Hazel;keyboard;dk;rate_CMC;female;22;yes;505;no
simple:low;;;visual;0;neutral;;high;True;3.88;pitch;;True;neutral;;75;5;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Hazel;keyboard;dk;rate_CMC;female;22;yes;505;no
sine:low;;;auditory;0;neutral;;high;True;2.165;pitch;;1;neutral;;50;1;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Hazel;keyboard;dk;rate_CMC;female;22;yes;505;no
dark:square;;;visual;0;neutral;;neutral;True;4.124;timbre;;True;neutral;;50;2;rate;auditory;light;lightness;square;0;neutral;;dark:sine;light:square;100;Hazel;keyboard;dk;rate_CMC;female;22;yes;505;no
red:light;;;visual;0;neutral;;;False;6.595;lightness;;True;blue;;75;2;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;female;22;yes;505;no
