right;catch_key;catch_stim;modality_task;catch;shape;catch_score;pitch;any_auditory;rt;inducer;score;any_visual;hue;catch_rt;fixation_duration;key;phase;modality_inducer;lightness;task;timbre;flip;complexity;superblock;left;CMC_code;refresh_rate;experimenter;input;language;section;gender;age;demo_and_practice;id;simulation
dark:low;;;visual;0;neutral;;high;True;4.202;pitch;;True;neutral;;75;7;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Malene;keyboard;dk;rate_CMC;female;25;yes;510;no
simple:blue;;;visual;0;neutral;;;False;11.273;hue;;True;red;;50;7;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Malene;keyboard;dk;rate_CMC;female;25;yes;510;no
red:light;;;visual;0;neutral;;;False;18.031;lightness;;True;blue;;75;5;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Malene;keyboard;dk;rate_CMC;female;25;yes;510;no
red:low;;;visual;0;neutral;;high;True;7.803;pitch;;True;red;;75;1;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;red:high;100;Malene;keyboard;dk;rate_CMC;female;25;yes;510;no
dark:square;;;visual;0;neutral;;neutral;True;3.908;timbre;;True;neutral;;75;1;rate;auditory;light;lightness;sine;0;neutral;;dark:sine;light:sine;100;Malene;keyboard;dk;rate_CMC;female;25;yes;510;no
simple:square;;;visual;0;neutral;;neutral;True;4.575;timbre;;True;neutral;;75;2;rate;auditory;neutral;complexity;sine;0;complex;;simple:sine;complex:sine;100;Malene;keyboard;dk;rate_CMC;female;25;yes;510;no
smooth:complex;;;visual;0;pointy;;;False;12.637;complexity;;True;neutral;;50;4;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Malene;keyboard;dk;rate_CMC;female;25;yes;510;no
sine:low;;;auditory;0;neutral;;high;True;10.233;pitch;;1;neutral;;75;5;rate;auditory;neutral;timbre;sine;0;neutral;;sine:high;sine:high;100;Malene;keyboard;dk;rate_CMC;female;25;yes;510;no
smooth:square;;;visual;0;pointy;;neutral;True;3.671;timbre;;True;neutral;;75;3;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;pointy:sine;100;Malene;keyboard;dk;rate_CMC;female;25;yes;510;no
smooth:blue;;;visual;0;pointy;;;False;10.069;hue;;True;red;;50;6;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Malene;keyboard;dk;rate_CMC;female;25;yes;510;no
smooth:low;;;visual;0;pointy;;high;True;3.663;pitch;;True;neutral;;75;6;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Malene;keyboard;dk;rate_CMC;female;25;yes;510;no
red:square;;;visual;0;neutral;;neutral;True;3.94;timbre;;True;blue;;75;6;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;blue:sine;100;Malene;keyboard;dk;rate_CMC;female;25;yes;510;no
smooth:light;;;visual;0;pointy;;;False;14.38;lightness;;True;neutral;;75;3;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Malene;keyboard;dk;rate_CMC;female;25;yes;510;no
simple:light;;;visual;0;neutral;;;False;11.913;lightness;;True;neutral;;75;1;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Malene;keyboard;dk;rate_CMC;female;25;yes;510;no
simple:low;;;visual;0;neutral;;high;True;2.486;pitch;;True;neutral;;50;7;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Malene;keyboard;dk;rate_CMC;female;25;yes;510;no
dark:low;;;visual;0;neutral;;high;True;2.236;pitch;;True;neutral;;75;7;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Malene;keyboard;dk;rate_CMC;female;25;yes;510;no
simple:blue;;;visual;0;neutral;;;False;8.807;hue;;True;red;;50;7;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Malene;keyboard;dk;rate_CMC;female;25;yes;510;no
red:light;;;visual;0;neutral;;;False;9.835;lightness;;True;blue;;75;6;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Malene;keyboard;dk;rate_CMC;female;25;yes;510;no
red:low;;;visual;0;neutral;;high;True;4.153;pitch;;True;blue;;75;2;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:high;100;Malene;keyboard;dk;rate_CMC;female;25;yes;510;no
