right;catch_key;catch_stim;modality_task;catch;shape;catch_score;pitch;any_auditory;rt;inducer;score;any_visual;hue;catch_rt;fixation_duration;key;phase;modality_inducer;lightness;task;timbre;flip;complexity;superblock;left;CMC_code;refresh_rate;experimenter;input;language;section;gender;age;demo_and_practice;id;simulation
dark:low;;;visual;0;neutral;;high;True;5.057;pitch;;True;neutral;;75;5;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;544;no
red:light;;;visual;0;neutral;;;False;7.047;lightness;;True;blue;;75;4;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;544;no
red:low;;;visual;0;neutral;;low;True;9.489;pitch;;True;blue;;50;3;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:low;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;544;no
dark:square;;;visual;0;neutral;;neutral;True;3.77;timbre;;True;neutral;;75;5;rate;auditory;light;lightness;sine;0;neutral;;dark:sine;light:sine;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;544;no
simple:light;;;visual;0;neutral;;;False;9.374;lightness;;True;neutral;;75;4;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;544;no
smooth:low;;;visual;0;pointy;;high;True;12.291;pitch;;True;neutral;;50;4;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;544;no
red:square;;;visual;0;neutral;;neutral;True;6.348;timbre;;True;blue;;50;3;rate;auditory;neutral;hue;square;0;neutral;;red:sine;blue:square;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;544;no
simple:square;;;visual;0;neutral;;neutral;True;1.663;timbre;;True;neutral;;75;4;rate;auditory;neutral;complexity;sine;0;complex;;simple:sine;complex:sine;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;544;no
simple:blue;;;visual;0;neutral;;;False;6.614;hue;;True;red;;75;4;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;544;no
simple:low;;;visual;0;neutral;;high;True;2.049;pitch;;True;neutral;;50;4;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;544;no
sine:low;;;auditory;0;neutral;;low;True;11.457;pitch;;1;neutral;;75;2;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:low;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;544;no
smooth:complex;;;visual;0;pointy;;;False;7.128;complexity;;True;neutral;;50;4;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;544;no
smooth:square;;;visual;0;pointy;;neutral;True;6.808;timbre;;True;neutral;;50;3;rate;auditory;neutral;shape;square;0;neutral;;smooth:sine;pointy:square;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;544;no
smooth:blue;;;visual;0;pointy;;;False;6.61;hue;;True;red;;50;4;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;544;no
smooth:light;;;visual;0;pointy;;;False;11.478;lightness;;True;neutral;;50;4;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;544;no
dark:low;;;visual;0;neutral;;high;True;6.682;pitch;;True;neutral;;50;6;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;544;no
red:light;;;visual;0;neutral;;;False;6.58;lightness;;True;blue;;75;4;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;544;no
red:low;;;visual;0;neutral;;low;True;12.066;pitch;;True;blue;;75;3;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:low;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;544;no
dark:square;;;visual;0;neutral;;neutral;True;4.672;timbre;;True;neutral;;75;4;rate;auditory;light;lightness;sine;0;neutral;;dark:sine;light:sine;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;544;no
simple:light;;;visual;0;neutral;;;False;6.668;lightness;;True;neutral;;50;4;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;544;no
smooth:low;;;visual;0;pointy;;high;True;4.627;pitch;;True;neutral;;50;5;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;544;no
red:square;;;visual;0;neutral;;neutral;True;3.208;timbre;;True;blue;;50;4;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;blue:sine;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;544;no
simple:square;;;visual;0;neutral;;neutral;True;2.475;timbre;;True;neutral;;75;4;rate;auditory;neutral;complexity;sine;0;complex;;simple:sine;complex:sine;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;544;no
simple:blue;;;visual;0;neutral;;;False;6.669;hue;;True;red;;50;4;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;544;no
simple:low;;;visual;0;neutral;;high;True;1.596;pitch;;True;neutral;;75;4;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;544;no
sine:low;;;auditory;0;neutral;;high;True;1.778;pitch;;1;neutral;;50;2;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;544;no
smooth:complex;;;visual;0;pointy;;;False;6.75;complexity;;True;neutral;;75;4;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;544;no
smooth:square;;;visual;0;pointy;;neutral;True;4.368;timbre;;True;neutral;;75;2;rate;auditory;neutral;shape;square;0;neutral;;smooth:sine;pointy:square;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;544;no
smooth:blue;;;visual;0;pointy;;;False;6.936;hue;;True;red;;50;4;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;544;no
