right;catch_key;catch_stim;modality_task;catch;shape;catch_score;pitch;any_auditory;rt;inducer;score;any_visual;hue;catch_rt;fixation_duration;key;phase;modality_inducer;lightness;task;timbre;flip;complexity;superblock;left;CMC_code;refresh_rate;experimenter;input;language;section;gender;age;demo_and_practice;id;simulation
simple:square;;;visual;0;neutral;;neutral;True;2.257;timbre;;True;neutral;;50;3;rate;auditory;neutral;complexity;sine;0;complex;;simple:sine;complex:sine;100;Malene;keyboard;dk;rate_CMC;female;23;yes;504;no
smooth:blue;;;visual;0;pointy;;;False;8.323;hue;;True;red;;50;4;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Malene;keyboard;dk;rate_CMC;female;23;yes;504;no
red:low;;;visual;0;neutral;;high;True;5.445;pitch;;True;blue;;50;6;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:high;100;Malene;keyboard;dk;rate_CMC;female;23;yes;504;no
smooth:light;;;visual;0;pointy;;;False;30.884;lightness;;True;neutral;;75;4;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Malene;keyboard;dk;rate_CMC;female;23;yes;504;no
simple:light;;;visual;0;neutral;;;False;13.585;lightness;;True;neutral;;75;4;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Malene;keyboard;dk;rate_CMC;female;23;yes;504;no
smooth:complex;;;visual;0;pointy;;;False;11.242;complexity;;True;neutral;;75;2;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Malene;keyboard;dk;rate_CMC;female;23;yes;504;no
smooth:square;;;visual;0;pointy;;neutral;True;7.228;timbre;;True;neutral;;75;1;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;pointy:sine;100;Malene;keyboard;dk;rate_CMC;female;23;yes;504;no
dark:square;;;visual;0;neutral;;neutral;True;3.629;timbre;;True;neutral;;50;1;rate;auditory;light;lightness;square;0;neutral;;dark:sine;light:square;100;Malene;keyboard;dk;rate_CMC;female;23;yes;504;no
simple:low;;;visual;0;neutral;;high;True;6.505;pitch;;True;neutral;;50;6;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Malene;keyboard;dk;rate_CMC;female;23;yes;504;no
smooth:low;;;visual;0;pointy;;high;True;1.645;pitch;;True;neutral;;50;6;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Malene;keyboard;dk;rate_CMC;female;23;yes;504;no
sine:low;;;auditory;0;neutral;;low;True;6.172;pitch;;1;neutral;;50;7;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:low;100;Malene;keyboard;dk;rate_CMC;female;23;yes;504;no
simple:blue;;;visual;0;neutral;;;False;11.147;hue;;True;red;;50;4;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Malene;keyboard;dk;rate_CMC;female;23;yes;504;no
red:square;;;visual;0;neutral;;neutral;True;4.252;timbre;;True;blue;;50;1;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;blue:sine;100;Malene;keyboard;dk;rate_CMC;female;23;yes;504;no
dark:low;;;visual;0;neutral;;high;True;10.416;pitch;;True;neutral;;75;7;rate;auditory;dark;lightness;neutral;0;neutral;;dark:high;dark:high;100;Malene;keyboard;dk;rate_CMC;female;23;yes;504;no
red:light;;;visual;0;neutral;;;False;12.129;lightness;;True;blue;;50;3;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Malene;keyboard;dk;rate_CMC;female;23;yes;504;no
simple:square;;;visual;0;neutral;;neutral;True;7.93;timbre;;True;neutral;;75;2;rate;auditory;neutral;complexity;square;0;complex;;simple:sine;complex:square;100;Malene;keyboard;dk;rate_CMC;female;23;yes;504;no
smooth:blue;;;visual;0;pointy;;;False;6.283;hue;;True;red;;75;4;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Malene;keyboard;dk;rate_CMC;female;23;yes;504;no
red:low;;;visual;0;neutral;;high;True;4.705;pitch;;True;blue;;50;7;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:high;100;Malene;keyboard;dk;rate_CMC;female;23;yes;504;no
smooth:light;;;visual;0;pointy;;;False;9.936;lightness;;True;neutral;;50;5;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Malene;keyboard;dk;rate_CMC;female;23;yes;504;no
simple:light;;;visual;0;neutral;;;False;7.872;lightness;;True;neutral;;50;5;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Malene;keyboard;dk;rate_CMC;female;23;yes;504;no
smooth:complex;;;visual;0;pointy;;;False;13.738;complexity;;True;neutral;;50;1;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Malene;keyboard;dk;rate_CMC;female;23;yes;504;no
smooth:square;;;visual;0;pointy;;neutral;True;2.219;timbre;;True;neutral;;75;1;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;pointy:sine;100;Malene;keyboard;dk;rate_CMC;female;23;yes;504;no
dark:square;;;visual;0;neutral;;neutral;True;8.403;timbre;;True;neutral;;50;1;rate;auditory;light;lightness;square;0;neutral;;dark:sine;light:square;100;Malene;keyboard;dk;rate_CMC;female;23;yes;504;no
simple:low;;;visual;0;neutral;;high;True;2.207;pitch;;True;neutral;;75;6;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Malene;keyboard;dk;rate_CMC;female;23;yes;504;no
smooth:low;;;visual;0;pointy;;high;True;1.242;pitch;;True;neutral;;50;6;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Malene;keyboard;dk;rate_CMC;female;23;yes;504;no
sine:low;;;auditory;0;neutral;;high;True;1.922;pitch;;1;neutral;;75;7;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Malene;keyboard;dk;rate_CMC;female;23;yes;504;no
simple:blue;;;visual;0;neutral;;;False;6.716;hue;;True;red;;50;4;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Malene;keyboard;dk;rate_CMC;female;23;yes;504;no
red:square;;;visual;0;neutral;;neutral;True;1.773;timbre;;True;blue;;50;1;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;blue:sine;100;Malene;keyboard;dk;rate_CMC;female;23;yes;504;no
dark:low;;;visual;0;neutral;;low;True;5.815;pitch;;True;neutral;;50;7;rate;auditory;dark;lightness;neutral;0;neutral;;dark:high;dark:low;100;Malene;keyboard;dk;rate_CMC;female;23;yes;504;no
