right;catch_key;catch_stim;modality_task;catch;shape;catch_score;pitch;any_auditory;rt;inducer;score;any_visual;hue;catch_rt;fixation_duration;key;phase;modality_inducer;lightness;task;timbre;flip;complexity;superblock;left;CMC_code;refresh_rate;experimenter;input;language;section;gender;age;demo_and_practice;id;simulation
smooth:complex;;;visual;0;pointy;;;False;28.76;complexity;;True;neutral;;75;4;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
red:square;;;visual;0;neutral;;neutral;True;14.802;timbre;;True;red;;75;6;rate;auditory;neutral;hue;square;0;neutral;;red:sine;red:square;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
dark:square;;;visual;0;neutral;;neutral;True;4.294;timbre;;True;neutral;;50;1;rate;auditory;light;lightness;square;0;neutral;;dark:sine;light:square;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
simple:square;;;visual;0;neutral;;neutral;True;4.453;timbre;;True;neutral;;50;2;rate;auditory;neutral;complexity;sine;0;simple;;simple:sine;simple:sine;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
smooth:low;;;visual;0;smooth;;low;True;11.455;pitch;;True;neutral;;75;7;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;smooth:low;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
smooth:square;;;visual;0;smooth;;neutral;True;9.396;timbre;;True;neutral;;75;2;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;smooth:sine;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
dark:low;;;visual;0;neutral;;high;True;4.006;pitch;;True;neutral;;50;7;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
simple:light;;;visual;0;neutral;;;False;15.742;lightness;;True;neutral;;75;3;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
simple:blue;;;visual;0;neutral;;;False;14.541;hue;;True;red;;50;3;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
red:low;;;visual;0;neutral;;low;True;3.933;pitch;;True;blue;;50;2;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:low;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
sine:low;;;auditory;0;neutral;;high;True;3.789;pitch;;1;neutral;;75;6;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
smooth:light;;;visual;0;pointy;;;False;7.364;lightness;;True;neutral;;50;2;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
smooth:blue;;;visual;0;pointy;;;False;6.828;hue;;True;red;;75;5;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
red:light;;;visual;0;neutral;;;False;21.3;lightness;;True;blue;;75;5;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
simple:low;;;visual;0;neutral;;high;True;1.929;pitch;;True;neutral;;50;6;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
smooth:complex;;;visual;0;pointy;;;False;15.753;complexity;;True;neutral;;75;4;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
red:square;;;visual;0;neutral;;neutral;True;4.089;timbre;;True;blue;;75;5;rate;auditory;neutral;hue;square;0;neutral;;red:sine;blue:square;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
dark:square;;;visual;0;neutral;;neutral;True;3.035;timbre;;True;neutral;;75;1;rate;auditory;light;lightness;square;0;neutral;;dark:sine;light:square;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
simple:square;;;visual;0;neutral;;neutral;True;3.305;timbre;;True;neutral;;75;2;rate;auditory;neutral;complexity;square;0;complex;;simple:sine;complex:square;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
smooth:low;;;visual;0;smooth;;low;True;4.516;pitch;;True;neutral;;50;7;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;smooth:low;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
smooth:square;;;visual;0;pointy;;neutral;True;5.699;timbre;;True;neutral;;75;1;rate;auditory;neutral;shape;square;0;neutral;;smooth:sine;pointy:square;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
dark:low;;;visual;0;neutral;;high;True;3.929;pitch;;True;neutral;;50;7;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
simple:light;;;visual;0;neutral;;;False;13.238;lightness;;True;neutral;;50;3;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
simple:blue;;;visual;0;neutral;;;False;9.482;hue;;True;red;;75;5;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
