right;catch_key;catch_stim;modality_task;catch;shape;catch_score;pitch;any_auditory;rt;inducer;score;any_visual;hue;catch_rt;fixation_duration;key;phase;modality_inducer;lightness;task;timbre;flip;complexity;superblock;left;CMC_code;refresh_rate;experimenter;input;language;section;gender;age;demo_and_practice;id;simulation
red:low;;;visual;0;neutral;;high;True;2.023;pitch;;True;blue;;75;2;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;530;no
smooth:low;;;visual;0;pointy;;high;True;1.963;pitch;;True;neutral;;75;6;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;530;no
simple:light;;;visual;0;neutral;;;False;8.314;lightness;;True;neutral;;50;4;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;530;no
dark:low;;;visual;0;neutral;;high;True;1.92;pitch;;True;neutral;;50;6;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;530;no
dark:square;;;visual;0;neutral;;neutral;True;2.651;timbre;;True;neutral;;75;2;rate;auditory;light;lightness;sine;0;neutral;;dark:sine;light:sine;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;530;no
red:light;;;visual;0;neutral;;;False;9.542;lightness;;True;blue;;75;1;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;530;no
smooth:complex;;;visual;0;pointy;;;False;15.202;complexity;;True;neutral;;75;5;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;530;no
smooth:blue;;;visual;0;pointy;;;False;7.505;hue;;True;red;;50;2;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;530;no
smooth:square;;;visual;0;pointy;;neutral;True;3.27;timbre;;True;neutral;;75;3;rate;auditory;neutral;shape;square;0;neutral;;smooth:sine;pointy:square;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;530;no
simple:square;;;visual;0;neutral;;neutral;True;2.019;timbre;;True;neutral;;50;4;rate;auditory;neutral;complexity;sine;0;complex;;simple:sine;complex:sine;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;530;no
red:square;;;visual;0;neutral;;neutral;True;7.026;timbre;;True;red;;75;4;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;red:sine;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;530;no
smooth:light;;;visual;0;pointy;;;False;8.213;lightness;;True;neutral;;75;2;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;530;no
simple:blue;;;visual;0;neutral;;;False;11.933;hue;;True;red;;50;3;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;530;no
sine:low;;;auditory;0;neutral;;high;True;5.458;pitch;;1;neutral;;75;3;rate;auditory;neutral;timbre;sine;0;neutral;;sine:high;sine:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;530;no
simple:low;;;visual;0;neutral;;high;True;6.514;pitch;;True;neutral;;75;3;rate;auditory;neutral;complexity;neutral;0;simple;;simple:high;simple:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;530;no
red:low;;;visual;0;neutral;;high;True;1.983;pitch;;True;blue;;75;5;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;530;no
smooth:low;;;visual;0;pointy;;high;True;1.809;pitch;;True;neutral;;50;5;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;530;no
simple:light;;;visual;0;neutral;;;False;6.916;lightness;;True;neutral;;50;4;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;530;no
dark:low;;;visual;0;neutral;;high;True;1.302;pitch;;True;neutral;;75;6;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;530;no
dark:square;;;visual;0;neutral;;neutral;True;2.005;timbre;;True;neutral;;75;2;rate;auditory;light;lightness;sine;0;neutral;;dark:sine;light:sine;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;530;no
red:light;;;visual;0;neutral;;;False;8.066;lightness;;True;blue;;75;1;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;530;no
smooth:complex;;;visual;0;pointy;;;False;11.575;complexity;;True;neutral;;75;6;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;530;no
smooth:blue;;;visual;0;pointy;;;False;6.68;hue;;True;red;;50;2;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;530;no
smooth:square;;;visual;0;pointy;;neutral;True;2.308;timbre;;True;neutral;;75;2;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;pointy:sine;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;530;no
simple:square;;;visual;0;neutral;;neutral;True;1.477;timbre;;True;neutral;;75;4;rate;auditory;neutral;complexity;sine;0;complex;;simple:sine;complex:sine;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;530;no
red:square;;;visual;0;neutral;;neutral;True;2.256;timbre;;True;blue;;75;3;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;blue:sine;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;530;no
smooth:light;;;visual;0;pointy;;;False;6.551;lightness;;True;neutral;;50;2;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;530;no
simple:blue;;;visual;0;neutral;;;False;8.52;hue;;True;red;;75;5;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;530;no
sine:low;;;auditory;0;neutral;;high;True;5.151;pitch;;1;neutral;;50;4;rate;auditory;neutral;timbre;sine;0;neutral;;sine:high;sine:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;530;no
simple:low;;;visual;0;neutral;;high;True;1.736;pitch;;True;neutral;;50;3;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;530;no
red:low;;;visual;0;neutral;;high;True;2.28;pitch;;True;blue;;75;5;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;530;no
smooth:low;;;visual;0;pointy;;high;True;1.292;pitch;;True;neutral;;50;5;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;530;no
simple:light;;;visual;0;neutral;;;False;5.906;lightness;;True;neutral;;75;4;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;530;no
dark:low;;;visual;0;neutral;;high;True;1.493;pitch;;True;neutral;;75;6;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;530;no
dark:square;;;visual;0;neutral;;neutral;True;2.083;timbre;;True;neutral;;50;2;rate;auditory;light;lightness;sine;0;neutral;;dark:sine;light:sine;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;530;no
