right;catch_key;catch_stim;modality_task;catch;shape;catch_score;pitch;any_auditory;rt;inducer;score;any_visual;hue;catch_rt;fixation_duration;key;phase;modality_inducer;lightness;task;timbre;flip;complexity;superblock;left;CMC_code;refresh_rate;experimenter;input;language;section;gender;age;demo_and_practice;id;simulation
sine:low;;;auditory;0;neutral;;high;True;10.229;pitch;;1;neutral;;50;7;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Malene;keyboard;dk;rate_CMC;male;21;yes;508;no
smooth:blue;;;visual;0;pointy;;;False;6.875;hue;;True;red;;75;4;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Malene;keyboard;dk;rate_CMC;male;21;yes;508;no
red:light;;;visual;0;neutral;;;False;7.062;lightness;;True;blue;;75;5;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Malene;keyboard;dk;rate_CMC;male;21;yes;508;no
smooth:square;;;visual;0;pointy;;neutral;True;7.007;timbre;;True;neutral;;50;6;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;pointy:sine;100;Malene;keyboard;dk;rate_CMC;male;21;yes;508;no
simple:blue;;;visual;0;neutral;;;False;6.387;hue;;True;red;;50;4;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Malene;keyboard;dk;rate_CMC;male;21;yes;508;no
smooth:low;;;visual;0;pointy;;low;True;2.849;pitch;;True;neutral;;50;3;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:low;100;Malene;keyboard;dk;rate_CMC;male;21;yes;508;no
simple:light;;;visual;0;neutral;;;False;11.178;lightness;;True;neutral;;50;6;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Malene;keyboard;dk;rate_CMC;male;21;yes;508;no
simple:low;;;visual;0;neutral;;low;True;7.07;pitch;;True;neutral;;50;1;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:low;100;Malene;keyboard;dk;rate_CMC;male;21;yes;508;no
red:low;;;visual;0;neutral;;low;True;2.659;pitch;;True;blue;;50;2;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:low;100;Malene;keyboard;dk;rate_CMC;male;21;yes;508;no
red:square;;;visual;0;neutral;;neutral;True;5.258;timbre;;True;blue;;75;6;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;blue:sine;100;Malene;keyboard;dk;rate_CMC;male;21;yes;508;no
smooth:complex;;;visual;0;pointy;;;False;13.453;complexity;;True;neutral;;50;2;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Malene;keyboard;dk;rate_CMC;male;21;yes;508;no
dark:square;;;visual;0;neutral;;neutral;True;2.187;timbre;;True;neutral;;75;1;rate;auditory;dark;lightness;sine;0;neutral;;dark:sine;dark:sine;100;Malene;keyboard;dk;rate_CMC;male;21;yes;508;no
dark:low;;;visual;0;neutral;;high;True;1.655;pitch;;True;neutral;;75;7;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Malene;keyboard;dk;rate_CMC;male;21;yes;508;no
simple:square;;;visual;0;neutral;;neutral;True;4.758;timbre;;True;neutral;;50;6;rate;auditory;neutral;complexity;sine;0;complex;;simple:sine;complex:sine;100;Malene;keyboard;dk;rate_CMC;male;21;yes;508;no
smooth:light;;;visual;0;pointy;;;False;6.567;lightness;;True;neutral;;75;7;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Malene;keyboard;dk;rate_CMC;male;21;yes;508;no
sine:low;;;auditory;0;neutral;;low;True;8.882;pitch;;1;neutral;;75;5;rate;auditory;neutral;timbre;sine;0;neutral;;sine:high;sine:low;100;Malene;keyboard;dk;rate_CMC;male;21;yes;508;no
smooth:blue;;;visual;0;pointy;;;False;6.327;hue;;True;red;;50;4;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Malene;keyboard;dk;rate_CMC;male;21;yes;508;no
red:light;;;visual;0;neutral;;;False;8.733;lightness;;True;blue;;50;6;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Malene;keyboard;dk;rate_CMC;male;21;yes;508;no
smooth:square;;;visual;0;pointy;;neutral;True;3.69;timbre;;True;neutral;;75;6;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;pointy:sine;100;Malene;keyboard;dk;rate_CMC;male;21;yes;508;no
simple:blue;;;visual;0;neutral;;;False;5.812;hue;;True;red;;50;4;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Malene;keyboard;dk;rate_CMC;male;21;yes;508;no
smooth:low;;;visual;0;pointy;;low;True;9.952;pitch;;True;neutral;;75;1;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:low;100;Malene;keyboard;dk;rate_CMC;male;21;yes;508;no
simple:light;;;visual;0;neutral;;;False;8.306;lightness;;True;neutral;;75;6;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Malene;keyboard;dk;rate_CMC;male;21;yes;508;no
simple:low;;;visual;0;neutral;;low;True;2.71;pitch;;True;neutral;;75;1;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:low;100;Malene;keyboard;dk;rate_CMC;male;21;yes;508;no
red:low;;;visual;0;neutral;;low;True;6.785;pitch;;True;blue;;50;2;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:low;100;Malene;keyboard;dk;rate_CMC;male;21;yes;508;no
red:square;;;visual;0;neutral;;neutral;True;1.517;timbre;;True;blue;;75;6;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;blue:sine;100;Malene;keyboard;dk;rate_CMC;male;21;yes;508;no
smooth:complex;;;visual;0;pointy;;;False;19.6;complexity;;True;neutral;;75;2;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Malene;keyboard;dk;rate_CMC;male;21;yes;508;no
dark:square;;;visual;0;neutral;;neutral;True;4.489;timbre;;True;neutral;;75;1;rate;auditory;dark;lightness;sine;0;neutral;;dark:sine;dark:sine;100;Malene;keyboard;dk;rate_CMC;male;21;yes;508;no
